"новий гітарист чудово пройшов кастинг" "новий гітарист чудово пройшов кастину"
"що аж еней ввесь затрусивсь" "що аж еней весь затурсивсь"
"розряди часток за значенням" "розряди часток за значення"
"комісія приїхала" "комісія приїхав"
"товклись кулаччям по зубах" "товклизькуладчям по зубах"
"ховаємо старанно істинне обличчя" "ховаємостарано істине обличчя"
"мерзли годин зо дві" "мерзви годин зодві"
"сядь коло мене пане отамане поманив дід петренка вислухай мою волю синам перекажеш" "сядь коло мене пане отаманепоминив дід петренка ви слухай мою волю синам перекажеш"
"мозок наївно працює над проблемою чому я не падаю якщо я вже вбитий" "мозок наївно працює над проблемою чому я не падаю якщо я вже вбити"
"за кільканадцять хвилин трохи збоку почулося бекання диких цапів" "за кільканадцять хвилин трохи з боку почулося беканя диких цапі"
"усі чоловіки навіть кілька жінок і дівчат з рушницями" "усі чоловіки навіть кілька жіноки дівчат з рушницями"
"начміл зніяковів" "на чміл зніяковів"
"витягнувши ломами костилі розширили рейки щоб колеса паротяга повисли між ними" "витянувши ломамикустелі розширили рейки щоб колесапаротяга повисли між ними"
"що трапляється з душами людей які потрапляють в масову катастрофу" "що трапляється з душами людей які потрапляють в масову катастроф"
"що сей вильнув наверх денцем" "що сей вільну на верх денцем"
"в наш час зясовуються причини за якими лопнула покришка" "в наш час зясовуються причини за якимілопнула покришка"
"бо як прийдемо всім полком до села то дорожче обійдеться" "бо як пийдемо всім полком до села то дорожче обійдеться"
"ганя з олею кінчали вже зачищати долівку" "ганязолею кінчали вже зачищати долівку"
"природно постало питання для чого ми зібралися і що маємо робити далі" "природно поставло питання для чого ми зібралися і що маємо робити далі"
"затягнув сильним басом немолодий селянин що спершись на рушницю стояв у першому ряду" "затягнув сильним басом не молодий селянин що спершись на рушницю стояв у першому ряду"
"андрію зайди на хвилинку" "андрію зейде на хвилинку"
"льотки розташовуються так що в гніздо не потрапляє дощ чи сніг" "льоткий розташовується так що в гніздо не потрапляє дощ чи сніг"
"найголовнішою функцією таких місць є збереження памяті групи людей про певну подію" "найголовнішою функцією таких міст є збереження памяті групи людей про певну подію"
"хлопці варили в казанах куліш пришкварювали на шомполах шматки сала" "хлопці варіли в казанакуліж пришквалювали на шомполах шматки сала"
"там ясно тілько де еней" "там ясно тілько дееней"
"хочу дещо купити додому" "хочу дещукупити додому"
"ми комісію арештували ми з нею і порядок зробимо казав хмара" "ми комісію арештували не знаю і порядок зробимо казав хмара"
"оля що підчас розмови ввійшла до кімнати стала осторонь соромязливо опускаючи очі" "оля що під час розмови війшла до кімнати стала осторонь соромнязливо упускаючи очі"
"обпалений навіть перехрестився" "упалиний навіть перехистився"
"тут віками точилася завзята боротьба за волю й долю" "тутвіками точиласй за взята боротьба за волю й долю"
"кпим уголос читав по памяті заупокійні молитви" "хпим голос читав по памяті заупокійні молитви"
"мов їм під лагер суд одвів" "мов їм під лагерсув одві"
"зляканий кінь помчав до нас залишаючи на снігу струмки крові" "зляканий кiнь помчав до нас залишаючи на снігу струмки крові"
"сходжу з ґанку і йду до петренка що почав уже хмуритися" "сходжу з ґанку і йду до петренка що почав вже хмуритись"
"відьом же тут колесовали" "відьомже тут коли совали"
"чому менеджер готелю в якому вони оселилися поводиться так дивно" "чому менеджеротелю в якому вони оселились поводиться так дивно"
"вибирав місця про суботів чигирин холодний яр гайдамаччину" "вибирав місця про суботів чигирин холодний яр гайдамачину"
"ідуть зімкнутими рядами нескінченні бойові колони" "ідуть зімкнутимерядами нескінченні бойові колони"
"і лиха щоб свого забув" "і лихо щоб свого забув"
"відчувалося в ньому вроджене вміння командувати" "відчувалися в ньому ворожі не вміння командувати"
"відвязавшись від переслідування повертаємо ввечері на голованівськ" "відвязавши світ переслідування повертаємося вечері на голованівськ"
"замість шаблі мав австрійський багнет" "за міст шаблі мав австрійський багнет"
"машиніст зауважить і стримає" "машинізауважить і стримає"
"я вас каже навчу як савєтскую власть слухати а тут бач під перину заліз" "я вас каже навчу як савеськовлась слухати а тут бач під перину заліз"
"зайняв я звенигородку" "зайняв я звенегородку"
"чорт мав порожнього кута" "чорт мав порожньокута"
"на ступнях знаходиться пять мяких пружних подушечок" "наступнях знаходяться пятьмякех пружних подушечук"
"накрию землею не горітиме" "на крию землею не горітиме"
"збудована за давніх літ" "збудованоза давні хліб"
"пятеро чоловік і двоє коней без вершників утекли" "пятиро чоловік і двої коней без вершників утекли"
"спостерігаючи за їхніми спокійними рухами пригадую роботу чекістів у льоху для розстрілів" "спостерігаючис за їхніми спокійними рухами пригадую роботу чекістів ульоху для розтілі"
"поки він ходив за старим брезентовим рядном розкриваю напханий грішми й паперами портфель сендера" "поки він ходив за старим брезентовим рядном розкриваю напханий грішмий поперами портфельсендера"
"сантьяго є регіональним фінансовим центром" "сантяго є регіональним фінансовим центром"
"чорнота і бугай злізли з дерев і пішли назирцем" "чорнота і бугай злізли з дерев і пішли назерце"
"після парування самець швидко слабшає і вмирає" "після парування саме з швидко слабше і вмирає"
"лише набоїв обмаль" "лише на бою обмаль"
"голий у черкасах" "голі у черкасах"
"рослини зростають у тріщинах юрських вапняків де ґрунт вологіший ніж у навколишньому середовищі" "рослини зростають у тріщинахюрських вабняків деґрунтвологіший ніж у навколишньому середовищі"
"озброєння відділу автоматичні револьвери переважно кольти бомби і" "озброєння відділу автоматичній револьвери переважно кольти бомби і"
"візникові немолодому мельничанинові доручили турбуватися нею" "візникові не молодому мельничанинові доручили турбуватися нею"
"на столі пляшка і макітра з варениками під образами рушниці" "на столі пляжка і макітра з варяниками під образами рушниць"
"в такому складі гурт виступив на фестивалі де презентував публіці новий альбом" "в такому складі гурт виступав на фестивалі де презентував публіці новий альбом"
"альбом відносять до напрямку джаз фюжн" "альбом відносять до напрямку джасфюжен"
ааууу ау
"гірше було б якби червоні пронюхали про небезпеку й зосередилися у трьох будинках" "гірше було б якби червоні пронюхали про небезпеку й зосередились утроху будинках"
"загуде вона як гром" "за гуде вона як гром"
"із десяток кіннотників спішується біля наших воріт" "із десяток кіннотників вспішується біля наших воріт"
"у будьякому разі в похід на мороз небезпечно а група рано виступає" "в будьякому разі в похід на мороз небезпечно а група рано виступає"
"буде певніше" "буде певніши"
"моя рука відчувала биття її серця" "моя рука відчувала бятя її серце"
"він поїхав на переговори від села теж виступила група" "він поїхав на переговоривід села теж виступила група"
"між вербівкою і баландиним" "між вербівкою і балондиним"
"вакцину дають через рот у вигляді крапель або цукерок або вводять внутрішньомязово" "вакцину даю через рот у вигляді крапль або цукерок або водять внутрішньомязово"
"покличе здіймати терновий вінок із голови батьківщини" "по кличе здіймати терновий вінок із голови батьківщини"
"дай дай тьотю олю я тебе поцілую" "дай дайтетюолю я тебе поцілую"
"не турбуйся бра ток будеш дванадцятим" "не турбуйся браток будеш дванадцяти"
"і щоб дареса підцьковать" "і що б дависапдуськовать"
"мозок гарячково запрацював над планами втечі" "мозок гаячково запрацював над планами втеч"
"достатньо глибоко і водночас до берега близько" "достатньо глибоко і водночас доберага близько"
"як оповіли будьо нівцікубанці поранені партизани добивали себе на очах ворога" "як уповіли будьонівці кубанці поранені партизани добивали себе на очах ворога"
"вернувся до своїх відтіль" "вернюся до своїх відтіль"
"заставила їх танцьовать" "заставило їх танцьовать"
"присвічуючи смолоскипами даремно шукали ми когось живого" "присвічуючисмолу скипами даремно шукали ми когось живого"
"виставивши обережно го" "виставивши обережного"
"не злазячи з коня затягає сильним приємним баритоном" "не злазячис коня затягаєсь сильним придємним баретоном"
"чоловіки в залі всі зі зброєю" "чоловіки в залі всі зі зброї"
"зазеленіють гілочки весь ліс хатою стане" "з зеленіють гілочки весь ліс хатою стане"
"багаторазовий переможець львівських академічних юніорських і клубних змагань" "багаторазовий переможе сльлівських академічних юніорських і клубних змагань"
"та їм не спішно" "та їм неспішно"
"отам у кущах замаскований вхіду підземелля до лабіринту печер" "отам у кущах замаскований вхід у підземелля до лабіринту печер"
"забув і бджоли піддерать" "забув і бджолипiддереть"
"ні це моє справжнє прізвище" "ні це моє справжні прізвище"
"галасовали на ввесь рот" "галасавали на весь рот"
"читайте ж муза що бормоче" "читайте ж муз за що бормоче"
плакав плака
"завязавши назад руки садовили мякими частинами на розпалену до червоного залізну плиту" "зязавши на затруки садовили якими частинами на розпалену до червоного залізну плету"
"хіба яка нова частина просто з москви" "хіба яка нова частина просто з москві"
"отамана поховали на цвинтарі на горі" "отамана поховали на цвинтеві на горі"
"ліг горілиць на траву і якийсь час лежав мовчки закривши очі руками" "ліг горілись на траву і якийсь час лежав мовчки закривши очі руками"
"одважних наших розбишак" "одуважних наших розбишак"
"козаки зупинилися на мить і прицілившись почали стріляти" "козаки зупинились на мить й приціливчись почали стріляти"
"ця книжка стала підручником для чекістів як боротися з контрреволюцією в україні" "ця княжка стала підрушником для чекістів як боротися з контреволюцією в україні"
"цей кошовий був правою рукою конура і по його смерті переховувався на хуторах" "цей кошовий був правою рукою конура і по його смерті переховуся на хуторах"
"есери з меншовиками зажадали негайних перевиборів міської ради за результатами яких отримали більшість" "есерезменшовиками заждали негайних перевиборі міської ради за результатами яких отримали більшість"
"перемогла думка щоб таки нагнати ворога назад на чигирин а потім на суботів" "перемогла думка щоб таки не гнати ворога назад на чигирин а потім на суботі"
"зброю дав їм я бо була то їхня найпалкіша мрія" "зброї дав їм я бо була то їхня найпалкіша мрія"
"щоб часом іване не попереджував тебе покійний отаман" "щоб часом іване не попереджував тебе по кінь отаман"
"наказали знести на чотири вози печеного хліба сала яєць" "наказали знести на чотири возипеченого хліба сала яєць"
"іду до міста" "йду до міста"
"за юрчихою світилася камянка до якої було не більше чотирьох верст" "за юрчехою світілася камянка до якої було не більше чотирьох верст"
"наш штаб розмістився в будинку де нещодавно стояв штаб червоної бригади" "на штабу змістився в будинку де нещодавно стояв штаб червоної бригади"
"не випускаючи з рук револьверів соромязливо відштовхую його ліктем" "не випускаючи з рук револьверівсоремязливо відштовхую його ліктем"
"може ще й скоро і її не дістанеш" "може що й скоро і її не дістанеш"
"за столом у кабінеті сиділи два військових у рогатих будьонівських шапках" "за столом у кабінеті сиділи два військових ругатих будьонівських шапках"
"у мене передчуття якесь недобре" "у мене перечуття якісь недобре"
"хто москаля обїхав зроду" "хто москаля обїхав з роду"
"ноги вязнуть у сипучому піску" "ноги вязнуть у сіпучому піску"
"андрій глянувши на мене вийняв і простягнув мені свій кинджал" "андрій глянувши на мене виняв і простягнув мені свій кинджал"
"двоє синів у нас було" "двоїсині у нас було"
"ідемо і ми" "йдемо йми"
"другою сотник вишневецький" "другою сотниквишневецький"
"починати боротьбу справді божевілля відповів я але захопити будьонівських коней і зникнути мудра річ" "починати боротьбу справді божевілля відповів я але захопити будьонівських коней і зникнутимудра річ"
"а наступного ранку знайшли тіло поміщика на полі біля могили" "а наступного ранку знайшли тіло помічика на полі біля могили"
"чотирнадцять літ бог дітей не давав потім близнюки вродилися" "чотирнадцять літ бог дітей не давов потім близнюкиврудились"
"відходимо вбік щоб не перешкоджати розмові" "відходимо в бік щоб не перешкоджати розмові"
"ширшим частотним діапазоном вперше у дискографії був застосований понижений стрій на басу та гітарі" "щирим частотним діапазоном першу у дискографії був застосований понижений стріль на басутагітарі"
"у віці двох тижнів у пташенят дзьоб починає поступово згинатися" "у віці двох тижнів у поташенят дзьоб починає поступово згинатися"
"сього сердешного тімаху" "сього сердечного ті маху"
"дивлячись вперед нас не бачать" "дивлячись перед нас не бачить"
"якби щиро пішли з нами я охоче прийняв би вас уповноваженим до свого відділу" "якби щиро пішли з нами я у хоче приняв би вас у повноваження до свого відділу"
"в другій семен чучупака пономаренко і я" "в другій семенчучупака паномеренко і я"
"то не заступить і зевес" "тон заступить і зевес"
"у двадцять другому на весну хотіли знову рух робити" "у двадцять другому на весно хотіли знову рух робити"
"не личить сестрі у сніжки гратися наставницьким тоном одізвала ся сестра катя" "не личить сестріусніжки гратися настав низьким тоном одізвалася сестра катя"
"дареса щоб його він знав" "дариса щоб його він знав"
"у його поїзді крім сильної охорони було дві платформи з авто та малим аеропланом" "у його поїзді кримсильної охорони було дві платформи завто та малим аеропланом"
"його чекісти по дорозі застрелили як до петлюри на звязок їхав" "його чекісти по дорозі застрелили як до петлюріна звязок їхав"
"одного ранку прийшов звязковиймельничанин" "одного ранку прийшов звязковий мельничанин"
"яга тихенько підступила" "я тихеньку підступила"
"підїжджаємо до залізничної будки" "підїжджаємо до залізничної бутки"
"чрез річку в пекло перевіз" "через річку в пекло перевіз"
"до кільканадцяти рядків історії що" "до кілько надцятярятків історії що"
"оті нові борці певно довершать нашу справу" "у ті нові борці певно довершить нашу справу"
"за ним паллант за сим вся сволоч" "за ним палант за сим вся сполуч"
"троє нас тільки й знали де гриця вже розстріляли" "троє настільки й знали де гриця вже розстрілял"
"удвох тягнули його на шнурах" "у двох тянули його на шнурах"
"якмога швидче убиравсь" "як мого швячуубировсь"
"коли на обрій виткнулася низка ворожих дозорців до лісу залишалося з чотири версти" "коли на обрій віткнулася низка ворожих дозорців до лісу залишалося з чотири версти"
"не мішайся" "не мішойся"
"були то найстарші козаки бригади івась мав тринадцять років петрусь одинадцять" "були то найстарші козаки бригади і вас мав тринадцять років петрусь одинадцять"
"у мельниках все привезене поступило на склади в розпорядження господаря" "у мельниках все привезене поступово на склади бо спорядження господаря"
"також виробляли дьоготь і смолу" "також виробляли дьогуть і смолу"
"у більшості середовищ це останній етап розкладання біомаси" "у більшості середовищ це останній етап роскладання біомаси"
"але от чи потребує вона цього порятунку і чи викрадена вона взагалі" "але от чи потребує вона цього порятунку і чи викраденавона взагалі"
"одного дня двоє селян привели до табору якусь дівчину у напівміському одязі" "одного дня двоїселян привели до табору якусь дівчину у напіміському одязі"
"хіба ріжна ти захотів" "хіба ріжнати за хотів"
"а як послідкуєш за ними то вони як прищі один вискочить а другий западеться" "а як послідуєш за ними то вони як прищіт удинвяскучить а другий западеться"
"поривчасті рухи гострі сірі очі міцно затиснуті уста" "поревчистірухє гості сірі очі міцно затиснуті уста"
"без сорома без бога бувши" "без сорома без бога буши"
"лависю милеє кохання" "лависю милия кохання"
"з божою поміччю скоро одужаєте" "з божою помятчю скоро удужаєте"
"явилась турна задирать" "явилось тюрна задирать"
"огублені і неогублені голосні" "угублені і неогублені голосні"
"також є дзвони на деревяній дзвіниці яка розташувалася на території замку" "також є дзвонинадерівяній дзвіниці яка розташувалася на території замку"
"там уже розсипалися рушничні й кулеметні постріли" "там уже росипалися рушничні й кулеметні постріли"
"одне око підбите" однеукупідбити
"тепер уже може довідатися де зимують холодноярські бандити" "тепер уже може довідатися де зимують холодноярські бендити"
"оглянули коней що стояли в порожній клуні там же в кутку були складені сідла" "углянули коней що стояли в порожній клуні там вже в кутку були складені сідла"
"венул утерся тут рукою" "венув утерся тут рукою"
"товаришка що сиділа біля моєї сусідки ніжно обняла її" "товаришка що сиділа біля моєї сусідкиніжно обняла її"
"заспівали пісню від якої у мене серце тьохнуло" "заспівали пісні від якої у мене серце тьохнуло"
"до колективу ненадовго приєднався гітарист а згодом до гурту залучили" "до колективу не надовго приєднався гітарист а згодом до гурту залучили"
"добродій песиків і сучок" "добродій песиків і сучук"
"але через брак приміщень він не зміг цього зробити" "але через брак переміщень він не зміг цього зробити"
"обшивка скрізь фанерна" "обшивкаскрізь фанерна"
"а всетаки легше було б червоних бити якби під кримом фронт ще був" "а всетаки легше було б червоних бити якби під кримом фронтщабу"
"чого сумуєте ви так" "чого сумуїтивитак"
"та що ви що ви діду втомилися трохи відпочинете і все гаразд буде" "та що ви що ви діду тумилися трохи відпочинете і все раз буде"
"за десятьпятнадцять хвилин із долини стали наближатися постаті наших" "за десять пятнадцять хвилин із долини стали наближатися постаті наших"
"та хтось інший у мені суворо стиснув серце в кулак" "та хтось iнший у менi суворо стиснув серце в кулак"
омоніми омонімі
"ми з тобою товариші по нещастю" "ми з тобої товаришів по нещастю"
"ввечері вирушаємо назад за залізницю" "вечері вирушаємо назад над залізницю"
"заступником великого канцлера був підканцлер" "заступником великого канцлера був під канцлер"
"також дощ міг перетворити поле бою на болото в якому грузла важкоозброєна кіннота суперника" "також дощ міг перетворити полебой на болота в якому грузлаважко озброєна кіннотасуперника"
"марширувати на київ чи до фронту без забезпечення небезпечно" "марширувати на київчи до фронту без забезпечення небезпечно"
"перебрівши річку виходимо із села" "переблівши річку виходимо із села"
"документи впорядкуй собі сам" "документи в порядку й собі сам"
"до боку низа привязав" "до боку низапривязав"
"які частини як звуть начальників тільки кажіть правду бо я сам до рошенківець" "які частини як звуть начальників тільки кажіть правду бо я сам дорушенківєць"
"заглядаю у знайомий двір чи не видно бісової віри дитини" "заглядаю у знайомий двір чи не видно бісувої віри дитини"
"до гурту приєднуються два гітаристи які сприйняли ідею створення нетипового металгурту" "до гурту приєднуються два гітаристи які сприйняли ідею створення не типового металгурту"
"їдучи попереду біля хмари і терещенка оповідаю історію яку чув колись у красному" "ідучи попереду біля хмари і терященка оповідаю історію яку чув колись у красному"
"почали вимагати щоб села видали збіжжя зброю і бандітов які брали участь у повстанні" "почали вимагати щоб села видали забіжжя зброю і бандітов які брали участь у повстанні"
"хто чим попав то тим локшив" "хто чим попав то тим локщо"
"гармати із бронеплавів замовкли" "гармати із бронеплавив замовкли"
"раптом піднявся чорний ворон і попросив слова" "раптом піднявся чорний вород й попросив слова"
"до холодного яру немає потреби вертатися бо туди інший чоловік цими днями піде" "до холодного яру немає потреби вертатися бо туди інший чоловік сими днями піде"
"вже тепер багато повітів воронізької губернії та таганрозький повіт проголосили своє приєднання до україни" "вже тепер багато повітів вороніської губернії татаганороський повіт проголосили своє приєднання до україни"
"та пообідати треба а чи не все одно де" "та пообідатитреба а чи не все одно де"
"а хлопці припечатали жінка журиться" "а хлопці припечатали жінка журіться"
"варта вивела підсудного" "варто вивела підсудного"
"кіннотники завертали коней деякі за двадцятьтридцять кроків від нас" "кіннотники завертали коней деякі за двадцять тридцять кроків від нас"
"наказує негайно привести полк на площу біля школи" "наказу й негайно привести пок на площу біля школи"
"ти не умієш оповідати правдивих дурненьких казочок які присипляють душу" "ти не вмієш оповідати правдивих дурненьких казочок які присипляють душу"
"будемо червоні пароплави перепиняти а в межичассі можна і своїм ділом займатися рибу ловити" "будемо червоні пароплави перепиняти а в межи часі можна і своїм ділом займатися рибу лувит"
"дід онисько поплювавши на пальці пригладив сиві вуса" "дідо низько поплювавши на пальці пригладив сій вуса"
"під вечір із трьома козаками веду пірка до лісу" "підвечір із трима козаками ведувпірка до лісу"
"чигиринці висипали з хат і радісно усміхаються" "чигирянці висипалисхат і радісно усміхаються"
"пролетарі як видно розумілися на таких речах" "пролетаві як видно розумілися на таких речах"
"як червоні підійшли почав частувати їх через пліт гусячими яйцями" "як червоні підійшли почав частувати їх через пліт гусячимеяйцем"
"оглянувши кільканадцять хат поїхали через мельники на медведівку" "глянувши кільканадцять хат поїхали через меники на медведівку"
"кулі розбивши камінну кладку льоху оголили глинисту землю" "кулі розбивши камінну клатку льоху оголили глинисту землю"
"і в буркоті закендюшить" "і в буркотізакендюшить"
"двері до підвалів відчиняються лише тоді як приносять їсти або приводять арештованих" "двері до під валі відчиняється лише тоді як приносять їсти або приводять арештованих"
"деінде цю всю красу помережать і розлогі лимани з бузьками рибою вужами заплавами" "деїндицю всю красу помережить і розлогілимани збузьками рибою вужами заплавами"
"а він і ноги розіклав" "а він і ноги рузікло"
"і ти тхором мене зовеш" "і титхуро мене зовеш"
"на прапор і гюйс струнко український прапор піднести" "на прапор і юсструнко український прапор під нести"
"потім звів до неба очі і широко махнув кропилом" "потім звів до неба очи і широко махнув киропилом"
"огонь надворі розвели" "огонь на дворі розвели"
"устріч рушають вдатися до втечі" "устріч рушають вдатися до втеч"
"очевидно саме цією зустріччю еріх фон людендорф пізніше виправдовував наказ про вторгнення у крим" "очевидно саме цією зустрічуерігфон людендорф пізніше виправдовував наказ про вторгнення у крим"
"шкода що орди татарської нема" "шкода що води татарської нема"
"у пташенят дзьоб чорний а лапи коричневі" "у пташенят дзьоб чорний а лапкиковєчниві"
"не без проблем відбувалося становлення української влади і у материкових повітах" "не без проблем відбувалося встановлення української влади і у материкових повітах"
"гармата в нас без коліс знята з бронеплава" "гармата в нас без поліз зцнята з бронеплава"
"і галас зараз підняла" "і галаз зараз підняла"
"чого ти так розлютовався" "чого ти так розлютувався"
"відгукуючись на появу статті миколи сумцова літературознавець михайло мочульський писав" "відгукуючись на появу статті миколісумцова літературознавець михайломучульський писав"
"самотній героїзм геть не завжди доречний" "самотній героїзмгеть не завжди доречний"
"потім збивалися з дороги і йшли до холодного яру" "потім збивалися здоруги ішли до холодного яру"
"і з білого свого лиця" "і збігу го свого лиця"
"виділяю квартирєрів треба розмітити квартири для полку" "виділяю квартирєрю треба розмітити квартири для полку"
"поверх дівоча свитка із сукна на голову старенька хустина" "повер дівоче свідка і сукна на голову старенька хустина"
"у києві в культурномистецькому центрі києвомогилянської академії відбулася презентація нового альбому" "у києвів культурномистецькому центрі києвомогилянської академії відбулася презентація нового альбому"
"троянці всі і пан еней" "троянцівсі і пан еней"
"як підем на той бік я вам і яму покажу" "як піде на той бік я вам і яму покажу"
"киваю мовчки головою" "киваюмовчке головою"
"на леваду прийшов старий чучупака із чучупачихою" "на ливадуприйшов старий чучупака із чучупачихою"
"хлопець міцно засів між двома вогнями не знаючи з якого боку попечеться" "хлопець місто засів між двома вогнями не знаючи з якого боку попечеться"
"чи вірив він у реалізацію цього ідеалу" "чи віри він у реалізації цього ідеалу"
"дід запевняє що цієї ночі знову прийдуть до нас у гостину" "дід запевняє що цієї ночі знову прийдуть до нас угустину"
"вона ж його і в могилу звела" "вона ж його і умогилу звела"
"австріяка вдарив руками в поли" "встріяка вдарив руками в поли"
"комісія засідала в сільраді на лавках попід стінами" "комісія засідала в сіль раді на лавках попід стінами"
